Donor_ID,Project_ID,Score
DNR0079,PRJ0603,0.9013
DNR0079,PRJ0179,0.6383
DNR0079,PRJ1926,0.8518
DNR0079,PRJ0334,0.9048
DNR0079,PRJ1948,0.7579
DNR0079,PRJ1337,0.7505
DNR0079,PRJ0684,0.7206
DNR0079,PRJ1299,0.6039
DNR0079,PRJ1977,0.9167
DNR0080,PRJ0740,0.6099
DNR0080,PRJ0679,0.6942
DNR0080,PRJ0950,0.8801
DNR0080,PRJ0988,0.5568
DNR0080,PRJ0562,0.9874
DNR0080,PRJ0594,0.8746
DNR0080,PRJ0829,0.6303
DNR0080,PRJ0663,0.9438
DNR0080,PRJ1609,0.5207
DNR0080,PRJ0880,0.5054
DNR0081,PRJ1469,0.8686
DNR0081,PRJ1539,0.6632
DNR0081,PRJ1751,0.9675
DNR0081,PRJ0314,0.8554
DNR0081,PRJ1347,0.9945
DNR0081,PRJ1448,0.8034
DNR0081,PRJ0457,0.7304
DNR0081,PRJ1951,0.882
DNR0081,PRJ1012,0.6973
DNR0081,PRJ1554,0.5004
DNR0082,PRJ1860,0.9036
DNR0082,PRJ0003,0.5122
DNR0082,PRJ1543,0.8528
DNR0082,PRJ0257,0.6856
DNR0082,PRJ1168,0.8639
DNR0082,PRJ1619,0.7294
DNR0082,PRJ0089,0.835
DNR0082,PRJ1648,0.6369
DNR0082,PRJ1394,0.573
DNR0082,PRJ1869,0.9608
DNR0083,PRJ1787,0.7405
DNR0083,PRJ1567,0.9947
DNR0083,PRJ1880,0.9926
DNR0083,PRJ0671,0.6763
DNR0083,PRJ0605,0.8647
DNR0083,PRJ0216,0.6168
DNR0083,PRJ0510,0.9957
DNR0083,PRJ0996,0.7069
DNR0083,PRJ0266,0.7919
DNR0083,PRJ0775,0.6906
DNR0084,PRJ0062,0.7191
DNR0084,PRJ0433,0.5914
DNR0084,PRJ0643,0.5419
DNR0084,PRJ0669,0.6242
DNR0084,PRJ0710,0.94
DNR0084,PRJ1521,0.7035
DNR0084,PRJ1451,0.9598
DNR0084,PRJ0701,0.7999
DNR0084,PRJ0599,0.5041
DNR0084,PRJ0352,0.6654
DNR0085,PRJ0405,0.8902
DNR0085,PRJ1466,0.5584
DNR0085,PRJ1807,0.594
DNR0085,PRJ1931,0.6065
DNR0085,PRJ0559,0.8115
DNR0085,PRJ0366,0.834
DNR0085,PRJ1118,0.9593
DNR0085,PRJ1165,0.5371
DNR0085,PRJ1560,0.8421
DNR0085,PRJ1480,0.5062
DNR0086,PRJ0229,0.8787
DNR0086,PRJ1931,0.9198
DNR0086,PRJ0024,0.5387
DNR0086,PRJ1152,0.9184
DNR0086,PRJ1874,0.6091
DNR0086,PRJ1081,0.8809
DNR0086,PRJ0146,0.7423
DNR0086,PRJ0659,0.6234
DNR0086,PRJ0080,0.8931
DNR0086,PRJ0379,0.5126
DNR0087,PRJ0094,0.5796
DNR0087,PRJ1950,0.6721
DNR0087,PRJ1468,0.6114
DNR0087,PRJ1923,0.8625
DNR0087,PRJ1488,0.6797
DNR0087,PRJ1635,0.8889
DNR0087,PRJ1269,0.908
DNR0087,PRJ0116,0.7946
DNR0087,PRJ1129,0.8116
DNR0087,PRJ0695,0.6424
DNR0088,PRJ0394,0.8361
DNR0088,PRJ0456,0.9434
DNR0088,PRJ0001,0.7486
DNR0088,PRJ0591,0.9675
DNR0088,PRJ1029,0.6197
DNR0088,PRJ1240,0.9427
DNR0088,PRJ1133,0.7078
DNR0088,PRJ0655,0.7431
DNR0088,PRJ0972,0.7154
DNR0088,PRJ0892,0.5896
DNR0089,PRJ0101,0.8595
DNR0089,PRJ0634,0.7283
DNR0089,PRJ0503,0.7519
DNR0089,PRJ1431,0.9357
DNR0089,PRJ0921,0.5734
DNR0089,PRJ0144,0.5938
DNR0089,PRJ1450,0.6959
DNR0089,PRJ1713,0.6882
DNR0089,PRJ0817,0.7801
DNR0089,PRJ1720,0.7181
DNR0090,PRJ1677,0.9129
DNR0090,PRJ1229,0.8904
DNR0090,PRJ1739,0.6606
DNR0090,PRJ1932,0.6331
DNR0090,PRJ0173,0.8175
DNR0090,PRJ1461,0.6323
DNR0090,PRJ0840,0.7143
DNR0090,PRJ0569,0.7458
DNR0090,PRJ0733,0.9117
DNR0090,PRJ1204,0.9707
DNR0091,PRJ1477,0.5739
DNR0091,PRJ1589,0.5599
DNR0091,PRJ0240,0.6589
DNR0091,PRJ0732,0.5493
DNR0091,PRJ0870,0.6508
DNR0091,PRJ1838,0.7834
DNR0091,PRJ1949,0.7022
DNR0091,PRJ1986,0.7185
DNR0091,PRJ0996,0.5808
DNR0091,PRJ0125,0.7226
DNR0092,PRJ0196,0.7673
DNR0092,PRJ1997,0.834
DNR0092,PRJ0948,0.9015
DNR0092,PRJ1122,0.9303
DNR0092,PRJ1684,0.8216
DNR0092,PRJ0030,0.6964
DNR0092,PRJ1475,0.9452
DNR0092,PRJ0070,0.8349
DNR0092,PRJ1223,0.5578
DNR0092,PRJ1118,0.5254
DNR0093,PRJ0755,0.5158
DNR0093,PRJ1168,0.6039
DNR0093,PRJ0211,0.9655
DNR0093,PRJ0111,0.9751
DNR0093,PRJ0248,0.7748
DNR0093,PRJ0625,0.7252
DNR0093,PRJ1701,0.8121
DNR0093,PRJ0550,0.95
DNR0093,PRJ1989,0.7337
DNR0093,PRJ1133,0.8202
DNR0094,PRJ0534,0.934
DNR0094,PRJ1543,0.531
DNR0094,PRJ0580,0.8769
DNR0094,PRJ0528,0.5663
DNR0094,PRJ1748,0.6141
DNR0094,PRJ1129,0.6777
DNR0094,PRJ0454,0.6479
DNR0094,PRJ0708,0.6867
DNR0094,PRJ1889,0.8477
DNR0094,PRJ0045,0.6219
DNR0095,PRJ0987,0.5749
DNR0095,PRJ0886,0.6515
DNR0095,PRJ0042,0.8697
DNR0095,PRJ0740,0.7097
DNR0095,PRJ0681,0.7216
DNR0095,PRJ1208,0.6477
DNR0095,PRJ1516,0.9217
DNR0095,PRJ1588,0.9818
DNR0095,PRJ1254,0.9916
DNR0095,PRJ1918,0.7609
DNR0096,PRJ1817,0.5215
DNR0096,PRJ0710,0.9205
DNR0096,PRJ0580,0.9887
DNR0096,PRJ1953,0.9456
DNR0096,PRJ0988,0.7043
DNR0096,PRJ0890,0.5785
DNR0096,PRJ1937,0.6513
DNR0096,PRJ0356,0.9581
DNR0096,PRJ0667,0.987
DNR0096,PRJ0125,0.5299
DNR0097,PRJ1269,0.7256
DNR0097,PRJ0863,0.7119
DNR0097,PRJ0415,0.9616
DNR0097,PRJ1081,0.6068
DNR0097,PRJ0057,0.8883
DNR0097,PRJ0430,0.5567
DNR0097,PRJ0331,0.5296
DNR0097,PRJ0825,0.9793
DNR0097,PRJ0700,0.5366
DNR0097,PRJ1537,0.5837
DNR0098,PRJ0743,0.6387
DNR0098,PRJ0432,0.9026
DNR0098,PRJ1508,0.5283
DNR0098,PRJ0282,0.6571
DNR0098,PRJ1323,0.9595
DNR0098,PRJ1142,0.6689
DNR0098,PRJ1407,0.9655
DNR0098,PRJ0490,0.9205
DNR0098,PRJ0867,0.9137
DNR0098,PRJ1105,0.5535
DNR0099,PRJ0204,0.5545
DNR0099,PRJ0349,0.6771
DNR0099,PRJ1088,0.6835
DNR0099,PRJ1579,0.5559
DNR0099,PRJ1912,0.9479
DNR0099,PRJ0516,0.6331
DNR0099,PRJ0932,0.889
DNR0099,PRJ0322,0.7432
DNR0099,PRJ1033,0.9439
DNR0099,PRJ1771,0.8649
DNR0100,PRJ0635,0.8806
DNR0100,PRJ0687,0.696
DNR0100,PRJ1059,0.9282
DNR0100,PRJ0125,0.6318
DNR0100,PRJ0487,0.6759
DNR0100,PRJ1467,0.7739
DNR0100,PRJ0113,0.9445
DNR0100,PRJ1922,0.8583
DNR0100,PRJ0118,0.8804
DNR0100,PRJ0743,0.596
DNR0101,PRJ1667,0.907
DNR0101,PRJ1042,0.5888
DNR0101,PRJ0566,0.6947
DNR0101,PRJ1710,0.7071
DNR0101,PRJ1794,0.6779
DNR0101,PRJ1491,0.5557
DNR0101,PRJ1426,0.7011
DNR0101,PRJ1717,0.9754
DNR0101,PRJ0335,0.7861
DNR0101,PRJ0432,0.9813
DNR0102,PRJ0220,0.8998
DNR0102,PRJ0212,0.7936
DNR0102,PRJ1558,0.9987
DNR0102,PRJ0405,0.7958
DNR0102,PRJ1852,0.5266
DNR0102,PRJ0853,0.609
DNR0102,PRJ0658,0.626
DNR0102,PRJ0542,0.5127
DNR0102,PRJ1517,0.9594
DNR0102,PRJ0497,0.8135
DNR0103,PRJ1964,0.9344
DNR0103,PRJ1285,0.849
DNR0103,PRJ1909,0.619
DNR0103,PRJ0591,0.5832
DNR0103,PRJ1872,0.6759
DNR0103,PRJ0164,0.7605
DNR0103,PRJ0438,0.9803
DNR0103,PRJ0119,0.9753
DNR0103,PRJ0038,0.7118
DNR0103,PRJ1036,0.6243
DNR0104,PRJ0289,0.5994
DNR0104,PRJ0501,0.9691
DNR0104,PRJ1839,0.8359
DNR0104,PRJ0924,0.8452
DNR0104,PRJ1865,0.5762
DNR0104,PRJ0331,0.8071
DNR0104,PRJ0860,0.9308
DNR0104,PRJ0296,0.8401
DNR0104,PRJ0138,0.5384
DNR0104,PRJ0309,0.7166
DNR0105,PRJ0977,0.9115
DNR0105,PRJ0939,0.5588
DNR0105,PRJ1047,0.559
DNR0105,PRJ1067,0.7818
DNR0105,PRJ1323,0.7328
DNR0105,PRJ0822,0.7507
DNR0105,PRJ1271,0.6017
DNR0105,PRJ1302,0.9298
DNR0105,PRJ1521,0.5893
DNR0105,PRJ0794,0.638
DNR0106,PRJ0438,0.6705
DNR0106,PRJ0533,0.7442
DNR0106,PRJ0663,0.8174
DNR0106,PRJ1281,0.506
DNR0106,PRJ0803,0.978
DNR0106,PRJ0940,0.8163
DNR0106,PRJ1772,0.706
DNR0106,PRJ0200,0.8279
DNR0106,PRJ0168,0.8406
DNR0106,PRJ0496,0.5098
DNR0107,PRJ1156,0.9025
DNR0107,PRJ0860,0.9716
DNR0107,PRJ1526,0.8256
DNR0107,PRJ1389,0.6635
DNR0107,PRJ1808,0.5972
DNR0107,PRJ1542,0.9098
DNR0107,PRJ1979,0.5489
DNR0107,PRJ0279,0.7394
DNR0107,PRJ1709,0.8988
DNR0107,PRJ0555,0.9131
DNR0108,PRJ1172,0.56
DNR0108,PRJ1402,0.8884
DNR0108,PRJ0369,0.8998
DNR0108,PRJ1753,0.666
DNR0108,PRJ0818,0.6561
DNR0108,PRJ0746,0.7341
DNR0108,PRJ0201,0.6753
DNR0108,PRJ1670,0.8879
DNR0108,PRJ0456,0.9787
DNR0108,PRJ1816,0.5467
DNR0109,PRJ0474,0.6061
DNR0109,PRJ1037,0.7251
DNR0109,PRJ0530,0.9746
DNR0109,PRJ0974,0.7535
DNR0109,PRJ1241,0.9343
DNR0109,PRJ0269,0.6652
DNR0109,PRJ0129,0.9159
DNR0109,PRJ1733,0.9743
DNR0109,PRJ0195,0.7669
DNR0109,PRJ0099,0.9454
DNR0110,PRJ0268,0.9226
DNR0110,PRJ1479,0.9917
DNR0110,PRJ0547,0.5245
DNR0110,PRJ0361,0.6283
DNR0110,PRJ1119,0.9344
DNR0110,PRJ1891,0.8345
DNR0110,PRJ0066,0.7594
DNR0110,PRJ1263,0.5209
DNR0110,PRJ1570,0.7663
DNR0110,PRJ1934,0.6388
DNR0111,PRJ1080,0.9909
DNR0111,PRJ0621,0.7534
DNR0111,PRJ0095,0.5445
DNR0111,PRJ1755,0.9365
DNR0111,PRJ0315,0.5577
DNR0111,PRJ1084,0.7014
DNR0111,PRJ0786,0.9924
DNR0111,PRJ0503,0.6792
DNR0111,PRJ1011,0.7524
DNR0111,PRJ1140,0.9883
DNR0112,PRJ1991,0.9307
DNR0112,PRJ0824,0.8586
DNR0112,PRJ1940,0.5653
DNR0112,PRJ1139,0.8615
DNR0112,PRJ1133,0.518
DNR0112,PRJ0454,0.8742
DNR0112,PRJ0020,0.6757
DNR0112,PRJ0185,0.6256
DNR0112,PRJ1925,0.9601
DNR0112,PRJ1636,0.9609
DNR0113,PRJ1754,0.9267
DNR0113,PRJ1107,0.8003
DNR0113,PRJ0584,0.7324
DNR0113,PRJ1974,0.6967
DNR0113,PRJ1216,0.5324
DNR0113,PRJ0151,0.7591
DNR0113,PRJ0705,0.9603
DNR0113,PRJ1528,0.8225
DNR0113,PRJ1324,0.6826
DNR0113,PRJ0226,0.8584
DNR0114,PRJ1003,0.6472
DNR0114,PRJ1824,0.7551
DNR0114,PRJ1856,0.9808
DNR0114,PRJ0437,0.9011
DNR0114,PRJ0214,0.6173
DNR0114,PRJ0477,0.9147
DNR0114,PRJ1916,0.6105
DNR0114,PRJ0354,0.6
DNR0114,PRJ0007,0.6392
DNR0114,PRJ1234,0.6773
DNR0115,PRJ0131,0.6991
DNR0115,PRJ1376,0.851
DNR0115,PRJ1404,0.5119
DNR0115,PRJ1179,0.9763
DNR0115,PRJ1229,0.9641
DNR0115,PRJ0190,0.6992
DNR0115,PRJ0409,0.873
DNR0115,PRJ1195,0.7832
DNR0115,PRJ1877,0.8515
DNR0115,PRJ0424,0.9538
DNR0116,PRJ0007,0.6274
DNR0116,PRJ0368,0.8177
DNR0116,PRJ0238,0.9862
DNR0116,PRJ0164,0.7661
DNR0116,PRJ1993,0.9123
DNR0116,PRJ1389,0.5409
DNR0116,PRJ1804,0.7092
DNR0116,PRJ1199,0.6333
DNR0116,PRJ0520,0.6561
DNR0116,PRJ1137,0.9236
DNR0117,PRJ0405,0.8721
DNR0117,PRJ1805,0.7964
DNR0117,PRJ0286,0.6349
DNR0117,PRJ1569,0.915
DNR0117,PRJ1472,0.9508
DNR0117,PRJ0094,0.7099
DNR0117,PRJ1653,0.5052
DNR0117,PRJ0761,0.5222
DNR0117,PRJ1763,0.9012
DNR0117,PRJ0070,0.5158
DNR0118,PRJ0496,0.8702
DNR0118,PRJ0881,0.7918
DNR0118,PRJ0032,0.7579
DNR0118,PRJ1556,0.8227
DNR0118,PRJ1451,0.8059
DNR0118,PRJ1023,0.6035
DNR0118,PRJ0540,0.5812
DNR0118,PRJ0925,0.6272
DNR0118,PRJ0088,0.68
DNR0118,PRJ1157,0.9295
DNR0119,PRJ0628,0.5853
DNR0119,PRJ0216,0.8523
DNR0119,PRJ0470,0.7265
DNR0119,PRJ0364,0.968
DNR0119,PRJ0968,0.6715
DNR0119,PRJ0931,0.9809
DNR0119,PRJ1762,0.7891
DNR0119,PRJ0588,0.6247
DNR0119,PRJ1575,0.5086
DNR0119,PRJ0345,0.9799
DNR0120,PRJ1936,0.9638
DNR0120,PRJ1516,0.5215
DNR0120,PRJ0176,0.5036
DNR0120,PRJ0215,0.6111
DNR0120,PRJ0416,0.5916
DNR0120,PRJ0874,0.784
DNR0120,PRJ0226,0.7991
DNR0120,PRJ0655,0.8793
DNR0120,PRJ1503,0.8262
DNR0120,PRJ1620,0.9131
DNR0121,PRJ1304,0.9752
DNR0121,PRJ0835,0.78
DNR0121,PRJ1733,0.8136
DNR0121,PRJ1593,0.6975
DNR0121,PRJ1940,0.6231
DNR0121,PRJ1431,0.5087
DNR0121,PRJ1853,0.6306
DNR0121,PRJ1529,0.6818
DNR0121,PRJ0684,0.8481
DNR0121,PRJ0842,0.713
DNR0122,PRJ0751,0.7248
DNR0122,PRJ0988,0.5187
DNR0122,PRJ1520,0.7372
DNR0122,PRJ0767,0.907
DNR0122,PRJ0860,0.7129
DNR0122,PRJ1801,0.6737
DNR0122,PRJ1578,0.5728
DNR0122,PRJ0840,0.856
DNR0122,PRJ0526,0.6093
DNR0122,PRJ1416,0.6247
DNR0123,PRJ0764,0.789
DNR0123,PRJ0804,0.7987
DNR0123,PRJ0275,0.9767
DNR0123,PRJ0948,0.7705
DNR0123,PRJ1084,0.5376
DNR0123,PRJ1493,0.5444
DNR0123,PRJ0892,0.8607
DNR0123,PRJ0980,0.9407
DNR0123,PRJ0351,0.8259
DNR0123,PRJ0344,0.5735
DNR0124,PRJ0852,0.9838
DNR0124,PRJ0669,0.9919
DNR0124,PRJ0581,0.8348
DNR0124,PRJ0666,0.681
DNR0124,PRJ1118,0.7179
DNR0124,PRJ1760,0.9689
DNR0124,PRJ0297,0.8646
DNR0124,PRJ0025,0.6693
DNR0124,PRJ1173,0.7577
DNR0124,PRJ1817,0.7428
DNR0125,PRJ1609,0.9948
DNR0125,PRJ0310,0.6854
DNR0125,PRJ0458,0.8454
DNR0125,PRJ0174,0.59
DNR0125,PRJ1860,0.9438
DNR0125,PRJ0938,0.6785
DNR0125,PRJ0043,0.6211
DNR0125,PRJ0675,0.8021
DNR0125,PRJ0236,0.8039
DNR0125,PRJ1409,0.6431
DNR0126,PRJ1701,0.8312
DNR0126,PRJ0247,0.8527
DNR0126,PRJ1041,0.5854
DNR0126,PRJ0024,0.5187
DNR0126,PRJ0500,0.62
DNR0126,PRJ0859,0.9912
DNR0126,PRJ1894,0.7353
DNR0126,PRJ1085,0.833
DNR0126,PRJ0715,0.5638
DNR0126,PRJ1887,0.832
DNR0127,PRJ1223,0.9401
DNR0127,PRJ1031,0.9741
DNR0127,PRJ0782,0.7951
DNR0127,PRJ0280,0.5824
DNR0127,PRJ0438,0.708
DNR0127,PRJ1307,0.7269
DNR0127,PRJ1854,0.558
DNR0127,PRJ0695,0.6257
DNR0127,PRJ1322,0.9797
DNR0127,PRJ1538,0.9822
DNR0128,PRJ1615,0.74
DNR0128,PRJ1052,0.8773
DNR0128,PRJ0448,0.6389
DNR0128,PRJ1657,0.5171
DNR0128,PRJ0104,0.8986
DNR0128,PRJ1650,0.8026
DNR0128,PRJ1691,0.8448
DNR0128,PRJ0701,0.623
DNR0128,PRJ1547,0.7272
DNR0128,PRJ1545,0.7089
DNR0129,PRJ0686,0.9297
DNR0129,PRJ0863,0.9977
DNR0129,PRJ1947,0.7864
DNR0129,PRJ0889,0.8019
DNR0129,PRJ1521,0.8054
DNR0129,PRJ1620,0.759
DNR0129,PRJ0066,0.5223
DNR0129,PRJ1874,0.6531
DNR0129,PRJ1267,0.9982
DNR0129,PRJ1374,0.8035
DNR0130,PRJ0920,0.8774
DNR0130,PRJ1763,0.8135
DNR0130,PRJ0291,0.6055
DNR0130,PRJ0242,0.9691
DNR0130,PRJ1085,0.7813
DNR0130,PRJ0981,0.9255
DNR0130,PRJ1210,0.634
DNR0130,PRJ0019,0.7311
DNR0130,PRJ0834,0.8031
DNR0130,PRJ1142,0.8538
DNR0131,PRJ1686,0.6356
DNR0131,PRJ1603,0.9657
DNR0131,PRJ0457,0.5185
DNR0131,PRJ0045,0.8812
DNR0131,PRJ1186,0.648
DNR0131,PRJ0832,0.7771
DNR0131,PRJ0947,0.5043
DNR0131,PRJ0228,0.6226
DNR0131,PRJ1402,0.903
DNR0131,PRJ0951,0.9174
DNR0132,PRJ0379,0.6317
DNR0132,PRJ0614,0.6091
DNR0132,PRJ1346,0.5677
DNR0132,PRJ1341,0.8535
DNR0132,PRJ1485,0.5843
DNR0132,PRJ1762,0.6522
DNR0132,PRJ1007,0.8914
DNR0132,PRJ1493,0.8431
DNR0132,PRJ1585,0.8032
DNR0132,PRJ1495,0.9411
DNR0133,PRJ1423,0.5126
DNR0133,PRJ1348,0.9396
DNR0133,PRJ1044,0.8441
DNR0133,PRJ0196,0.823
DNR0133,PRJ0341,0.6729
DNR0133,PRJ0073,0.6514
DNR0133,PRJ1405,0.8955
DNR0133,PRJ1190,0.5655
DNR0133,PRJ0666,0.6267
DNR0133,PRJ0613,0.6399
DNR0134,PRJ0991,0.7288
DNR0134,PRJ0213,0.8385
DNR0134,PRJ1889,0.8642
DNR0134,PRJ0939,0.7525
DNR0134,PRJ0626,0.5363
DNR0134,PRJ0648,0.594
DNR0134,PRJ0044,0.8169
DNR0134,PRJ1647,0.731
DNR0134,PRJ0083,0.5503
DNR0134,PRJ1014,0.7974
DNR0135,PRJ1422,0.6084
DNR0135,PRJ1578,0.5945
DNR0135,PRJ1986,0.9467
DNR0135,PRJ0250,0.8689
DNR0135,PRJ0406,0.6583
DNR0135,PRJ1779,0.7431
DNR0135,PRJ1716,0.8734
DNR0135,PRJ1119,0.9343
DNR0135,PRJ1076,0.666
DNR0135,PRJ0234,0.7782
DNR0136,PRJ1762,0.5008
DNR0136,PRJ1064,0.8575
DNR0136,PRJ1681,0.5849
DNR0136,PRJ0958,0.9566
DNR0136,PRJ1780,0.8697
DNR0136,PRJ1370,0.8326
DNR0136,PRJ0752,0.9294
DNR0136,PRJ0685,0.6817
DNR0136,PRJ1847,0.7689
DNR0136,PRJ0473,0.7241
DNR0137,PRJ1619,0.7943
DNR0137,PRJ0549,0.5217
DNR0137,PRJ1909,0.7307
DNR0137,PRJ1869,0.7324
DNR0137,PRJ0287,0.8127
DNR0137,PRJ1578,0.7936
DNR0137,PRJ1897,0.5358
DNR0137,PRJ1306,0.919
DNR0137,PRJ1171,0.7643
DNR0137,PRJ1200,0.5377
DNR0138,PRJ1345,0.8293
DNR0138,PRJ1065,0.7427
DNR0138,PRJ0973,0.6967
DNR0138,PRJ1064,0.8989
DNR0138,PRJ1510,0.9865
DNR0138,PRJ1280,0.8609
DNR0138,PRJ1781,0.5391
DNR0138,PRJ1649,0.7204
DNR0138,PRJ1298,0.6817
DNR0138,PRJ1702,0.9402
DNR0139,PRJ1671,0.8535
DNR0139,PRJ0532,0.6068
DNR0139,PRJ1696,0.9844
DNR0139,PRJ1340,0.8406
DNR0139,PRJ1496,0.5357
DNR0139,PRJ1616,0.52
DNR0139,PRJ1874,0.6602
DNR0139,PRJ0726,0.7772
DNR0139,PRJ0468,0.7745
DNR0139,PRJ1445,0.766
DNR0140,PRJ0308,0.7441
DNR0140,PRJ1438,0.822
DNR0140,PRJ0367,0.6835
DNR0140,PRJ0526,0.6804
DNR0140,PRJ0303,0.748
DNR0140,PRJ1998,0.7433
DNR0140,PRJ1061,0.9107
DNR0140,PRJ0878,0.5377
DNR0140,PRJ1281,0.9001
DNR0140,PRJ0190,0.7029
DNR0141,PRJ0048,0.7181
DNR0141,PRJ1654,0.7215
DNR0141,PRJ1677,0.5431
DNR0141,PRJ1169,0.74
DNR0141,PRJ1232,0.8884
DNR0141,PRJ0814,0.6244
DNR0141,PRJ0569,0.8205
DNR0141,PRJ0097,0.804
DNR0141,PRJ1045,0.7613
DNR0141,PRJ1733,0.8218
DNR0142,PRJ1957,0.884
DNR0142,PRJ0527,0.6625
DNR0142,PRJ0501,0.6821
DNR0142,PRJ0115,0.7057
DNR0142,PRJ1891,0.8555
DNR0142,PRJ1755,0.913
DNR0142,PRJ0162,0.5255
DNR0142,PRJ0834,0.6411
DNR0142,PRJ1934,0.9936
DNR0142,PRJ1634,0.8808
DNR0143,PRJ1823,0.8449
DNR0143,PRJ0980,0.8378
DNR0143,PRJ1583,0.8629
DNR0143,PRJ1042,0.8713
DNR0143,PRJ1490,0.5594
DNR0143,PRJ0049,0.9294
DNR0143,PRJ1372,0.5735
DNR0143,PRJ1403,0.783
DNR0143,PRJ1422,0.8984
DNR0143,PRJ0481,0.9999
DNR0144,PRJ0085,0.8116
DNR0144,PRJ1946,0.5792
DNR0144,PRJ1833,0.9765
DNR0144,PRJ0865,0.912
DNR0144,PRJ1953,0.6562
DNR0144,PRJ0579,0.5386
DNR0144,PRJ0717,0.6044
DNR0144,PRJ1686,0.8461
DNR0144,PRJ1367,0.7641
DNR0144,PRJ1966,0.5526
DNR0145,PRJ0098,0.7305
DNR0145,PRJ0894,0.587
DNR0145,PRJ1531,0.9705
DNR0145,PRJ0902,0.6796
DNR0145,PRJ1305,0.8336
DNR0145,PRJ1244,0.8569
DNR0145,PRJ1577,0.8369
DNR0145,PRJ0618,0.852
DNR0145,PRJ1494,0.8394
DNR0145,PRJ0330,0.7476
DNR0146,PRJ0888,0.6851
DNR0146,PRJ0331,0.826
DNR0146,PRJ1685,0.8182
DNR0146,PRJ1281,0.9778
DNR0146,PRJ0904,0.6414
DNR0146,PRJ1303,0.7772
DNR0146,PRJ1923,0.866
DNR0146,PRJ0262,0.5781
DNR0146,PRJ1186,0.9906
DNR0146,PRJ1614,0.9164
DNR0147,PRJ0330,0.8782
DNR0147,PRJ1594,0.8689
DNR0147,PRJ0024,0.5565
DNR0147,PRJ0357,0.8834
DNR0147,PRJ1930,0.5595
DNR0147,PRJ1691,0.6692
DNR0147,PRJ1555,0.6758
DNR0147,PRJ0398,0.8857
DNR0147,PRJ1947,0.7423
DNR0147,PRJ1757,0.7017
DNR0148,PRJ1287,0.6889
DNR0148,PRJ0404,0.6739
DNR0148,PRJ1413,0.873
DNR0148,PRJ0603,0.6544
DNR0148,PRJ1524,0.5484
DNR0148,PRJ0300,0.6406
DNR0148,PRJ1848,0.6422
DNR0148,PRJ1718,0.6275
DNR0148,PRJ0781,0.8019
DNR0148,PRJ0881,0.9618
DNR0149,PRJ1667,0.6383
DNR0149,PRJ0106,0.8547
DNR0149,PRJ0365,0.7685
DNR0149,PRJ1253,0.8143
DNR0149,PRJ1237,0.6849
DNR0149,PRJ0704,0.5276
DNR0149,PRJ0953,0.5415
DNR0149,PRJ1218,0.9868
DNR0149,PRJ0010,0.8434
DNR0149,PRJ1868,0.7187
DNR0150,PRJ0587,0.5729
DNR0150,PRJ0631,0.7583
DNR0150,PRJ1399,0.6047
DNR0150,PRJ0839,0.7289
DNR0150,PRJ1432,0.6556
DNR0150,PRJ1078,0.7742
DNR0150,PRJ0729,0.5077
DNR0150,PRJ1775,0.8721
DNR0150,PRJ1780,0.7458
DNR0150,PRJ1222,0.9139
DNR0151,PRJ1552,0.598
DNR0151,PRJ0705,0.9068
DNR0151,PRJ0383,0.6422
DNR0151,PRJ0371,0.6915
DNR0151,PRJ0382,0.9317
DNR0151,PRJ0414,0.8187
DNR0151,PRJ1954,0.9123
DNR0151,PRJ1879,0.8402
DNR0151,PRJ1192,0.9829
DNR0151,PRJ1243,0.9875
DNR0152,PRJ1661,0.7294
DNR0152,PRJ0760,0.5565
DNR0152,PRJ0370,0.9408
DNR0152,PRJ1734,0.9251
DNR0152,PRJ1985,0.672
DNR0152,PRJ1864,0.7648
DNR0152,PRJ0565,0.8663
DNR0152,PRJ1597,0.9276
DNR0152,PRJ1569,0.9831
DNR0152,PRJ1061,0.87
DNR0153,PRJ1660,0.8577
DNR0153,PRJ1115,0.6056
DNR0153,PRJ1633,0.9191
DNR0153,PRJ0862,0.5112
DNR0153,PRJ0254,0.8322
DNR0153,PRJ0270,0.6789
DNR0153,PRJ1202,0.5518
DNR0153,PRJ1133,0.554
DNR0153,PRJ0481,0.7961
DNR0153,PRJ1911,0.611
DNR0154,PRJ1495,0.6284
DNR0154,PRJ1340,0.9514
DNR0154,PRJ0031,0.6945
DNR0154,PRJ1430,0.6077
DNR0154,PRJ1710,0.9865
DNR0154,PRJ0514,0.9417
DNR0154,PRJ0772,0.557
DNR0154,PRJ1911,0.8425
DNR0154,PRJ1381,0.794
DNR0154,PRJ0621,0.9313
DNR0155,PRJ1038,0.7466
DNR0155,PRJ1158,0.5468
DNR0155,PRJ1737,0.9314
DNR0155,PRJ0432,0.737
DNR0155,PRJ0931,0.5797
DNR0155,PRJ0615,0.7115
DNR0155,PRJ1162,0.7796
DNR0155,PRJ1526,0.7853
DNR0155,PRJ1778,0.7065
DNR0155,PRJ0799,0.6768
DNR0156,PRJ0690,0.9375
DNR0156,PRJ1755,0.982
DNR0156,PRJ1740,0.5657
DNR0156,PRJ0179,0.5827
DNR0156,PRJ0541,0.5029
DNR0156,PRJ1099,0.9126
DNR0156,PRJ0509,0.9255
DNR0156,PRJ1505,0.9713
DNR0156,PRJ1652,0.6313
DNR0156,PRJ0679,0.7702
DNR0157,PRJ0977,0.5667
DNR0157,PRJ1475,0.5028
