donor_id,project_id,rating
DR0112,PR1242,4
DR0112,PR1211,3
DR0112,PR1220,3
DR0112,PR0609,4
DR0112,PR0066,2
DR0113,PR1823,2
DR0113,PR1602,4
DR0113,PR0209,3
DR0113,PR1443,2
DR0113,PR0237,4
DR0113,PR1917,4
DR0113,PR0505,3
DR0113,PR0711,2
DR0113,PR1367,4
DR0113,PR0061,3
DR0113,PR1692,5
DR0113,PR1747,3
DR0113,PR1937,1
DR0113,PR1586,4
DR0113,PR0644,3
DR0113,PR0398,1
DR0113,PR0653,5
DR0113,PR1981,1
DR0113,PR1597,1
DR0113,PR1933,5
DR0113,PR0908,1
DR0113,PR1900,2
DR0114,PR1776,5
DR0114,PR1459,2
DR0115,PR0159,3
DR0116,PR1786,4
DR0116,PR1555,3
DR0116,PR0259,5
DR0117,PR1905,3
DR0118,PR0590,3
DR0118,PR0962,4
DR0118,PR1139,3
DR0118,PR0840,3
DR0118,PR1639,2
DR0119,PR1314,5
DR0119,PR1045,2
DR0119,PR1381,3
DR0119,PR1138,4
DR0120,PR1020,3
DR0120,PR1870,5
DR0120,PR1146,4
DR0121,PR0466,3
DR0121,PR0952,4
DR0122,PR1368,1
DR0122,PR0299,4
DR0123,PR1271,4
DR0124,PR1472,5
DR0124,PR0911,5
DR0124,PR0514,4
DR0125,PR0825,2
DR0125,PR1222,2
DR0125,PR1180,2
DR0125,PR0029,3
DR0126,PR1010,4
DR0126,PR1607,3
DR0126,PR0763,3
DR0126,PR1214,3
DR0126,PR1172,4
DR0126,PR0627,3
DR0126,PR1430,2
DR0126,PR1574,3
DR0126,PR0043,3
DR0126,PR1116,1
DR0126,PR1556,1
DR0126,PR0570,1
DR0126,PR0383,2
DR0126,PR1180,3
DR0126,PR1833,2
DR0126,PR1509,4
DR0126,PR0002,3
DR0128,PR1831,3
DR0128,PR0089,3
DR0128,PR0170,3
DR0128,PR0818,2
DR0128,PR0652,4
DR0128,PR0295,3
DR0128,PR0910,2
DR0128,PR0849,3
DR0128,PR0191,3
DR0128,PR1898,2
DR0128,PR0457,3
DR0128,PR0857,4
DR0128,PR1360,4
DR0128,PR1148,2
DR0128,PR0142,4
DR0128,PR0613,4
DR0128,PR1204,3
DR0128,PR1841,4
DR0128,PR1131,2
DR0128,PR0120,2
DR0128,PR0287,2
DR0129,PR0436,3
DR0129,PR0618,2
DR0129,PR1050,2
DR0129,PR0010,5
DR0129,PR1571,5
DR0129,PR0066,3
DR0129,PR0561,4
DR0129,PR0164,3
DR0129,PR0931,3
DR0129,PR1453,2
DR0129,PR0259,2
DR0129,PR0631,3
DR0129,PR0227,2
DR0129,PR1475,4
DR0129,PR0678,2
DR0129,PR0701,2
DR0129,PR0506,4
DR0129,PR1930,4
DR0129,PR1789,2
DR0129,PR0816,2
DR0129,PR1230,2
DR0129,PR0222,1
DR0129,PR0671,3
DR0130,PR1888,4
DR0131,PR1076,2
DR0131,PR0793,2
DR0132,PR1868,3
DR0132,PR1697,5
DR0132,PR0287,3
DR0132,PR1240,4
DR0132,PR0892,1
DR0132,PR0804,1
DR0132,PR0377,3
DR0132,PR1854,5
DR0132,PR1806,2
DR0132,PR1414,2
DR0132,PR1265,4
DR0132,PR1229,3
DR0132,PR0186,5
DR0132,PR0907,3
DR0132,PR0324,2
DR0132,PR0204,4
DR0133,PR1709,3
DR0133,PR0011,2
DR0133,PR0812,4
DR0133,PR0454,4
DR0133,PR0259,1
DR0133,PR1679,2
DR0133,PR0727,3
DR0133,PR1540,4
DR0133,PR0068,1
DR0133,PR1989,3
DR0133,PR0442,3
DR0133,PR0249,2
DR0133,PR1719,3
DR0133,PR0473,3
DR0133,PR1201,3
DR0133,PR0322,3
DR0134,PR0005,3
DR0134,PR0120,2
DR0135,PR1192,4
DR0135,PR1328,1
DR0135,PR0700,4
DR0135,PR0882,3
DR0135,PR0204,3
DR0135,PR0772,1
DR0135,PR0300,3
DR0135,PR0378,5
DR0135,PR1724,4
DR0135,PR0698,2
DR0135,PR1466,1
DR0135,PR1471,4
DR0135,PR1387,3
DR0135,PR0576,4
DR0136,PR0445,4
DR0136,PR0280,4
DR0136,PR1522,3
DR0136,PR0480,4
DR0136,PR0170,2
DR0136,PR1971,2
DR0136,PR0789,4
DR0136,PR1334,2
DR0136,PR1286,3
DR0136,PR0960,5
DR0136,PR0954,5
DR0136,PR1877,4
DR0136,PR1602,5
DR0136,PR1095,3
DR0136,PR1574,3
DR0136,PR0155,3
DR0136,PR0584,1
DR0136,PR0679,2
DR0136,PR0772,3
DR0136,PR0594,5
DR0136,PR0904,3
DR0137,PR0257,4
DR0137,PR0055,2
DR0138,PR0178,1
DR0138,PR1683,2
DR0138,PR1435,1
DR0138,PR1328,2
DR0138,PR0658,3
DR0138,PR0977,3
DR0138,PR1122,5
DR0138,PR0113,1
DR0138,PR0834,3
DR0138,PR1357,3
DR0138,PR0152,3
DR0138,PR1633,3
DR0138,PR1478,2
DR0138,PR1280,2
DR0139,PR0996,1
DR0139,PR0253,4
DR0139,PR1105,3
DR0139,PR0729,2
DR0139,PR1200,1
DR0139,PR0319,5
DR0139,PR0147,2
DR0139,PR1780,4
DR0139,PR0283,4
DR0139,PR0776,2
DR0139,PR1677,4
DR0139,PR1303,3
DR0139,PR1059,4
DR0139,PR1476,4
DR0139,PR0583,4
DR0139,PR1326,1
DR0139,PR1050,2
DR0139,PR0753,3
DR0139,PR0849,3
DR0139,PR0452,3
DR0139,PR1867,4
DR0139,PR1020,3
DR0139,PR0172,2
DR0140,PR1989,2
DR0140,PR0981,3
DR0140,PR1547,3
DR0140,PR1976,4
DR0140,PR1097,3
DR0140,PR1462,3
DR0142,PR0147,2
DR0142,PR1808,3
DR0142,PR0699,2
DR0142,PR1835,3
DR0142,PR0431,4
DR0142,PR1883,4
DR0142,PR1073,4
DR0142,PR0286,3
DR0142,PR0085,4
DR0142,PR0194,3
DR0142,PR0202,5
DR0142,PR1596,2
DR0142,PR0563,3
DR0142,PR1367,5
DR0142,PR1784,5
DR0142,PR0063,3
DR0142,PR1669,4
DR0142,PR0795,4
DR0142,PR1647,2
DR0142,PR0724,4
DR0143,PR1257,3
DR0143,PR0962,2
DR0143,PR0842,2
DR0143,PR0533,3
DR0143,PR1084,2
DR0143,PR0904,5
DR0143,PR1048,3
DR0143,PR0602,5
DR0143,PR1206,3
DR0143,PR0873,3
DR0143,PR0328,5
DR0143,PR0338,4
DR0143,PR0571,2
DR0143,PR1668,4
DR0143,PR1643,4
DR0143,PR1184,4
DR0143,PR0590,4
DR0143,PR1451,4
DR0144,PR1457,3
DR0145,PR1224,2
DR0145,PR1935,1
DR0145,PR0474,3
DR0145,PR1515,4
DR0146,PR0528,2
DR0146,PR1403,2
DR0146,PR1797,2
DR0147,PR0226,3
DR0147,PR0617,4
DR0148,PR0761,3
DR0148,PR1846,3
DR0148,PR0009,3
DR0148,PR0382,4
DR0148,PR0302,2
DR0148,PR1613,2
DR0148,PR0402,3
DR0148,PR0600,4
DR0148,PR1829,1
DR0148,PR1011,1
DR0148,PR0946,2
DR0148,PR1127,3
DR0148,PR1756,2
DR0148,PR1413,2
DR0148,PR1915,3
DR0148,PR1751,4
DR0148,PR1433,5
DR0148,PR1369,5
DR0148,PR1495,4
DR0148,PR1432,2
DR0148,PR0013,3
DR0148,PR0588,4
DR0148,PR1866,4
DR0149,PR1898,3
DR0149,PR1163,2
DR0149,PR1431,2
DR0149,PR1441,4
DR0149,PR0553,5
DR0149,PR0649,3
DR0149,PR0132,2
DR0149,PR1470,2
DR0149,PR1890,5
DR0149,PR0809,4
DR0149,PR1000,4
DR0149,PR0820,1
DR0149,PR1569,5
DR0149,PR1495,1
DR0149,PR0912,4
DR0149,PR0025,4
DR0149,PR0810,2
DR0149,PR0404,5
DR0150,PR0260,3
DR0150,PR0795,3
DR0150,PR1674,1
DR0150,PR0519,4
DR0150,PR1584,2
DR0150,PR1976,5
DR0150,PR1782,3
DR0150,PR1113,3
DR0150,PR0417,4
DR0150,PR0420,3
DR0150,PR1542,4
DR0150,PR0436,3
DR0150,PR0867,4
DR0150,PR1739,3
DR0151,PR0519,4
DR0151,PR1243,2
DR0151,PR1879,2
DR0151,PR0586,2
DR0151,PR1825,3
DR0151,PR0891,4
DR0151,PR1796,5
DR0151,PR1876,5
DR0151,PR1228,3
DR0151,PR0273,4
DR0151,PR0050,5
DR0151,PR1152,4
DR0151,PR0759,1
DR0151,PR0859,5
DR0151,PR0574,2
DR0151,PR1164,1
DR0151,PR1465,3
DR0152,PR1843,2
DR0152,PR1087,3
DR0152,PR1466,3
DR0152,PR1416,3
DR0152,PR1833,1
DR0152,PR1451,2
DR0152,PR1316,2
DR0152,PR0123,3
DR0152,PR1108,3
DR0152,PR1798,2
DR0152,PR0100,3
DR0152,PR0444,3
DR0152,PR1949,3
DR0152,PR1073,3
DR0152,PR1503,1
DR0152,PR1044,1
DR0152,PR1182,3
DR0152,PR1309,1
DR0152,PR1552,3
DR0152,PR1492,5
DR0152,PR1506,3
DR0152,PR0074,3
DR0152,PR0586,3
DR0152,PR0523,4
DR0152,PR1307,3
DR0152,PR0140,1
DR0152,PR0126,5
DR0152,PR0578,3
DR0152,PR0557,2
DR0153,PR0948,4
DR0153,PR1619,3
DR0153,PR1868,2
DR0153,PR1346,4
DR0153,PR0211,3
DR0153,PR0830,1
DR0153,PR1838,3
DR0153,PR1242,3
DR0153,PR1080,5
DR0154,PR1060,1
DR0154,PR0866,2
DR0154,PR0232,1
DR0154,PR0175,5
DR0154,PR1165,3
DR0154,PR1170,3
DR0154,PR0963,2
DR0154,PR1693,3
DR0154,PR1704,1
DR0154,PR0790,3
DR0154,PR0899,2
DR0154,PR0730,4
DR0154,PR1187,3
DR0154,PR1508,2
DR0154,PR1460,5
DR0154,PR1068,5
DR0154,PR0414,3
DR0154,PR1360,3
DR0154,PR0408,4
DR0154,PR0328,2
DR0154,PR0848,2
DR0154,PR0135,3
DR0154,PR0976,2
DR0154,PR1782,3
DR0155,PR1591,4
DR0156,PR0687,4
DR0156,PR1146,3
DR0156,PR0089,2
DR0156,PR0137,3
DR0157,PR1123,2
DR0157,PR0994,4
DR0157,PR1239,2
DR0157,PR1780,4
DR0157,PR0427,3
DR0157,PR0009,3
DR0157,PR1669,3
DR0157,PR1792,2
DR0157,PR1591,1
DR0157,PR0415,3
DR0157,PR0014,4
DR0157,PR0311,1
DR0157,PR1616,2
DR0157,PR1056,4
DR0157,PR0699,3
DR0157,PR0419,2
DR0158,PR0219,5
DR0158,PR1984,2
DR0158,PR0489,4
DR0158,PR0010,1
DR0158,PR1647,3
DR0158,PR1115,4
DR0158,PR0957,3
DR0158,PR1676,4
DR0158,PR0391,2
DR0158,PR1928,3
DR0158,PR1875,3
DR0158,PR0016,3
DR0158,PR1097,4
DR0158,PR1877,4
DR0158,PR1156,2
DR0159,PR1557,1
DR0159,PR1027,4
DR0159,PR0600,4
DR0159,PR0288,2
DR0159,PR0654,2
DR0159,PR0263,4
DR0159,PR1420,3
DR0159,PR1501,4
DR0159,PR0985,5
DR0159,PR1337,3
DR0159,PR1033,3
DR0159,PR1888,4
DR0159,PR0799,4
DR0159,PR0407,3
DR0159,PR0003,3
DR0159,PR1598,4
DR0159,PR1235,4
DR0159,PR0126,4
DR0159,PR0018,5
DR0159,PR0907,5
DR0159,PR1859,4
DR0159,PR0170,3
DR0159,PR0300,3
DR0160,PR0771,3
DR0160,PR0748,4
DR0160,PR1454,2
DR0160,PR1250,4
DR0160,PR0890,1
DR0160,PR0717,3
DR0160,PR1581,3
DR0160,PR0817,2
DR0160,PR0825,4
DR0160,PR1577,2
DR0160,PR0933,2
DR0160,PR0833,4
DR0160,PR0607,4
DR0160,PR0084,3
DR0160,PR1244,4
DR0160,PR1249,3
DR0160,PR1482,5
DR0160,PR1396,2
DR0161,PR1716,1
DR0161,PR0181,2
DR0161,PR1187,5
DR0162,PR1441,3
DR0162,PR0028,3
DR0163,PR0583,2
DR0163,PR0980,1
DR0163,PR1376,2
DR0165,PR1010,3
DR0165,PR1616,1
DR0165,PR1312,1
DR0165,PR1202,3
DR0165,PR0235,3
DR0165,PR0170,4
DR0165,PR1860,4
DR0165,PR1935,4
DR0165,PR0674,5
DR0165,PR0077,3
DR0165,PR1527,4
DR0165,PR1438,5
DR0165,PR0197,2
DR0165,PR0090,2
DR0165,PR0142,3
DR0165,PR0813,4
DR0165,PR1452,3
DR0165,PR1698,5
DR0165,PR1863,3
DR0165,PR0311,1
DR0166,PR1169,3
DR0166,PR0826,2
DR0166,PR0967,4
DR0166,PR1168,4
DR0166,PR0187,1
DR0166,PR1676,2
DR0166,PR0517,5
DR0166,PR0788,5
DR0166,PR0497,4
DR0166,PR1988,4
DR0166,PR1836,3
DR0166,PR1456,3
DR0166,PR1035,4
DR0166,PR1893,2
DR0166,PR0847,3
DR0166,PR1298,2
DR0167,PR1758,5
DR0167,PR1821,5
DR0167,PR1213,3
DR0168,PR0264,1
DR0168,PR0595,1
DR0168,PR0006,4
DR0171,PR1384,4
DR0171,PR1348,2
DR0171,PR0290,4
DR0171,PR0043,3
DR0171,PR1119,2
DR0171,PR0802,5
DR0171,PR1361,2
DR0171,PR0102,1
DR0171,PR0177,3
DR0171,PR0623,4
DR0171,PR1366,5
DR0171,PR1529,2
DR0171,PR0773,3
DR0171,PR1618,3
DR0171,PR0036,2
DR0171,PR0655,3
DR0171,PR1207,4
DR0171,PR0050,5
DR0171,PR1146,4
DR0172,PR0184,5
DR0173,PR0117,4
DR0174,PR1207,2
DR0174,PR0108,3
DR0174,PR1078,5
DR0174,PR1681,3
DR0174,PR1219,5
DR0174,PR1206,1
DR0174,PR0481,3
DR0174,PR0136,5
DR0174,PR1133,4
DR0174,PR0909,3
DR0174,PR1068,1
DR0174,PR0234,4
DR0174,PR1490,1
DR0174,PR0008,2
DR0174,PR1658,2
DR0174,PR1927,3
DR0174,PR0635,3
DR0174,PR1749,2
DR0174,PR1688,3
DR0174,PR1089,2
DR0174,PR1981,5
DR0174,PR0092,1
DR0175,PR1616,3
DR0175,PR1661,3
DR0175,PR0169,5
DR0175,PR0288,4
DR0175,PR0281,2
DR0175,PR1382,3
DR0175,PR1301,4
DR0175,PR0879,2
DR0176,PR0938,4
DR0176,PR1735,1
DR0176,PR0008,3
DR0176,PR1786,3
DR0176,PR0712,2
DR0176,PR1867,3
DR0176,PR1471,3
DR0176,PR0452,5
DR0176,PR0151,1
DR0176,PR1697,3
DR0176,PR1768,2
DR0176,PR0181,2
DR0176,PR0075,4
DR0176,PR0715,3
DR0176,PR1395,3
DR0176,PR1124,3
DR0176,PR1940,4
DR0176,PR0435,3
DR0176,PR1382,4
DR0176,PR1597,1
DR0177,PR1664,3
DR0177,PR0995,3
DR0177,PR0875,3
DR0177,PR0981,3
DR0177,PR1414,1
DR0177,PR1776,3
DR0177,PR0202,4
DR0177,PR1043,4
DR0177,PR1015,2
DR0177,PR0816,5
DR0177,PR1782,2
DR0177,PR1839,2
DR0177,PR0257,3
DR0177,PR1348,3
DR0177,PR1088,3
DR0177,PR1112,4
DR0177,PR1660,1
DR0177,PR1963,4
DR0177,PR0444,2
DR0177,PR0838,3
DR0177,PR1899,1
DR0177,PR0484,3
DR0178,PR1674,3
DR0178,PR0666,3
DR0178,PR0347,4
DR0178,PR0384,4
DR0180,PR1982,3
DR0180,PR1248,3
DR0180,PR0002,2
DR0181,PR0652,5
DR0181,PR1159,4
DR0181,PR1097,3
DR0181,PR0218,1
DR0181,PR0278,4
DR0181,PR0663,5
DR0181,PR0700,3
DR0181,PR1275,4
DR0181,PR0977,1
DR0181,PR0984,1
DR0181,PR0953,1
DR0181,PR0312,4
DR0181,PR0889,5
DR0181,PR0661,2
DR0182,PR0903,4
DR0182,PR0224,2
DR0182,PR1827,3
DR0182,PR1940,2
DR0183,PR0144,3
DR0183,PR1953,1
DR0183,PR1686,4
DR0183,PR0285,3
DR0183,PR1209,1
DR0183,PR1961,4
DR0183,PR1944,2
DR0183,PR1768,2
DR0183,PR0722,4
DR0183,PR1777,2
DR0183,PR0812,5
DR0183,PR0719,3
DR0183,PR1642,5
DR0183,PR0191,3
DR0183,PR1095,3
DR0183,PR1092,1
DR0183,PR0904,2
DR0183,PR0165,1
DR0183,PR1328,2
DR0183,PR0234,2
DR0183,PR1724,2
DR0183,PR0632,4
DR0184,PR0308,3
DR0184,PR0697,1
DR0185,PR1039,2
DR0185,PR0802,2
DR0185,PR1712,2
DR0185,PR1282,2
DR0185,PR0074,3
DR0185,PR1011,4
DR0185,PR0564,3
DR0185,PR0351,1
DR0185,PR1171,2
DR0185,PR1545,1
DR0185,PR1985,4
DR0185,PR0048,3
DR0185,PR0823,2
DR0185,PR1355,5
DR0185,PR1318,4
DR0185,PR1231,4
DR0185,PR0706,5
DR0186,PR1334,2
DR0186,PR1456,4
DR0186,PR0868,3
DR0187,PR0745,4
DR0187,PR0490,3
DR0187,PR0962,5
DR0187,PR1936,4
DR0188,PR0669,3
DR0188,PR1014,2
DR0188,PR1811,3
DR0188,PR1602,3
DR0188,PR1414,3
DR0188,PR0189,5
DR0188,PR1653,4
DR0189,PR1861,3
DR0189,PR1016,2
DR0189,PR0524,4
DR0189,PR0102,2
DR0189,PR1476,3
DR0189,PR0780,5
DR0189,PR1112,5
DR0189,PR1850,3
DR0189,PR1010,3
DR0189,PR1616,5
DR0189,PR0427,3
DR0189,PR0742,3
DR0189,PR1323,4
DR0189,PR0623,3
DR0189,PR0519,4
DR0189,PR1925,3
DR0190,PR1754,3
DR0190,PR0469,3
DR0190,PR1355,3
DR0190,PR1925,2
DR0190,PR1899,2
DR0190,PR0724,2
DR0190,PR1342,4
DR0190,PR1121,4
DR0190,PR1935,3
DR0190,PR0879,3
DR0190,PR1291,1
DR0190,PR0328,3
DR0190,PR1751,3
DR0190,PR0853,2
DR0190,PR1705,4
DR0191,PR1333,3
DR0191,PR0837,3
DR0191,PR1580,2
DR0191,PR1647,4
DR0191,PR1250,4
DR0191,PR1149,5
DR0191,PR0448,4
DR0192,PR1775,3
DR0193,PR0730,5
DR0193,PR0049,3
DR0193,PR1563,2
DR0193,PR1483,1
DR0193,PR1619,3
DR0193,PR0626,2
DR0193,PR0654,4
DR0193,PR1638,5
DR0193,PR0123,4
DR0193,PR0740,3
DR0193,PR1477,2
DR0193,PR0066,4
DR0193,PR1221,3
DR0193,PR0359,3
DR0193,PR1090,4
DR0193,PR0552,2
DR0193,PR0822,5
DR0193,PR0950,1
DR0193,PR0339,2
DR0193,PR1501,3
DR0193,PR1685,3
DR0193,PR0017,3
DR0193,PR0105,4
DR0193,PR0938,4
DR0193,PR0404,3
DR0193,PR0575,2
DR0193,PR0353,3
DR0193,PR1880,3
DR0194,PR1965,2
DR0194,PR1152,3
DR0194,PR0193,4
DR0195,PR0286,4
DR0195,PR1862,4
DR0195,PR0951,2
DR0195,PR1222,4
DR0195,PR0543,4
DR0195,PR1581,1
DR0195,PR1401,2
DR0195,PR1407,3
DR0195,PR1377,3
DR0195,PR1402,2
DR0195,PR0477,4
DR0195,PR1689,3
DR0195,PR0459,2
DR0195,PR1538,3
DR0195,PR1007,2
DR0195,PR1271,3
DR0196,PR1722,4
DR0196,PR1384,3
DR0196,PR0779,3
DR0196,PR1856,1
DR0196,PR0376,3
DR0196,PR1651,3
DR0196,PR1368,1
DR0196,PR0705,3
DR0196,PR0228,5
DR0196,PR1418,1
DR0196,PR0105,2
DR0196,PR1073,1
DR0196,PR0745,3
DR0196,PR1016,5
DR0196,PR0458,2
DR0196,PR1083,4
DR0196,PR0395,2
DR0196,PR1135,4
DR0196,PR1465,4
DR0197,PR1431,3
DR0197,PR0065,3
DR0197,PR1892,3
DR0197,PR1567,1
DR0198,PR0934,3
DR0198,PR0410,4
DR0198,PR0507,4
DR0198,PR0906,2
DR0198,PR0513,3
DR0198,PR0790,4
DR0198,PR0196,2
DR0198,PR1728,3
DR0198,PR0288,3
DR0198,PR1733,3
DR0198,PR0178,3
DR0198,PR1368,4
DR0198,PR0651,3
DR0198,PR1701,2
DR0198,PR0975,3
DR0198,PR0768,5
DR0198,PR1973,3
DR0199,PR0480,4
DR0199,PR0172,5
DR0199,PR1236,2
DR0199,PR1705,1
DR0199,PR0884,2
DR0199,PR0493,3
DR0199,PR0042,3
DR0199,PR1619,2
DR0199,PR1729,4
DR0199,PR0482,5
DR0199,PR1891,4
DR0199,PR1267,3
DR0199,PR1225,2
DR0199,PR0689,4
DR0199,PR1946,5
DR0199,PR0152,5
DR0199,PR0893,2
DR0200,PR1601,4
DR0200,PR0470,3
DR0201,PR1139,4
DR0201,PR1087,3
DR0201,PR1961,3
DR0201,PR0079,4
DR0201,PR0632,2
DR0201,PR1029,2
DR0201,PR0705,4
DR0201,PR1742,1
DR0201,PR1917,2
DR0201,PR0186,3
DR0201,PR1347,4
DR0201,PR0598,3
DR0201,PR1332,3
DR0201,PR0312,3
DR0201,PR0118,1
DR0201,PR0298,4
DR0201,PR0757,2
DR0201,PR1245,1
DR0202,PR0585,3
DR0202,PR1288,3
DR0202,PR0530,3
DR0202,PR0398,4
DR0202,PR1834,1
DR0202,PR0175,1
DR0202,PR1068,2
DR0202,PR1743,3
DR0202,PR1449,5
DR0202,PR0416,5
DR0202,PR1325,3
DR0202,PR0613,3
DR0202,PR0510,4
DR0202,PR0893,3
DR0202,PR1809,1
DR0202,PR1260,3
DR0202,PR0763,4
DR0202,PR0461,3
DR0202,PR1875,4
DR0202,PR1630,2
DR0202,PR0174,3
DR0202,PR1816,4
DR0202,PR0079,4
DR0202,PR1405,3
DR0202,PR1338,4
DR0202,PR1753,2
DR0202,PR0322,1
DR0203,PR1127,3
DR0203,PR0505,3
DR0203,PR0814,1
DR0203,PR1162,3
DR0203,PR1843,3
DR0203,PR0155,3
DR0203,PR1612,3
DR0203,PR0660,4
DR0203,PR0907,3
DR0203,PR0447,2
DR0203,PR1392,2
DR0203,PR0944,2
DR0203,PR0892,1
DR0203,PR1594,5
DR0203,PR0992,1
DR0203,PR0234,4
DR0203,PR1583,3
DR0203,PR0056,4
DR0203,PR0736,2
DR0203,PR0281,3
DR0203,PR1157,3
DR0204,PR1817,3
DR0204,PR0437,4
DR0204,PR1526,2
DR0204,PR1926,2
DR0204,PR0635,3
DR0205,PR1560,3
DR0205,PR0813,4
DR0205,PR0097,2
DR0205,PR0487,3
DR0205,PR1329,3
DR0205,PR1596,1
DR0205,PR0098,4
DR0205,PR0558,4
DR0205,PR0018,3
DR0205,PR1239,3
DR0205,PR1600,1
DR0205,PR1473,4
DR0205,PR1616,2
DR0205,PR0422,2
DR0205,PR0560,2
DR0205,PR0836,1
DR0205,PR1403,3
DR0205,PR1413,2
DR0205,PR0941,1
DR0205,PR1392,2
DR0205,PR0713,3
DR0205,PR0610,2
DR0205,PR1281,4
DR0205,PR0141,2
DR0206,PR1579,4
DR0206,PR1127,1
DR0206,PR1516,4
DR0206,PR0404,3
DR0207,PR0249,3
DR0207,PR1483,3
DR0207,PR1597,1
DR0207,PR1305,3
DR0208,PR1386,1
DR0208,PR1368,4
DR0208,PR1394,3
DR0208,PR0177,2
DR0208,PR1329,3
DR0208,PR1922,3
DR0208,PR1437,1
DR0208,PR0981,1
DR0208,PR0503,2
DR0208,PR1512,2
DR0208,PR0780,4
DR0208,PR1230,4
DR0209,PR1980,5
DR0209,PR0971,3
DR0210,PR0889,1
DR0210,PR0495,3
DR0210,PR0551,4
DR0210,PR1149,4
DR0210,PR0748,3
DR0210,PR1785,1
DR0210,PR1627,2
DR0210,PR0057,3
DR0210,PR1628,3
DR0210,PR1340,5
DR0210,PR1375,3
DR0210,PR1092,3
DR0210,PR1717,3
DR0210,PR1243,3
DR0210,PR0657,3
DR0210,PR0214,2
DR0210,PR0370,2
DR0210,PR0444,3
DR0210,PR0940,1
DR0211,PR0900,4
DR0211,PR0914,4
DR0212,PR1410,4
DR0213,PR1027,3
DR0214,PR1537,3
DR0214,PR0290,2
DR0214,PR1734,1
DR0214,PR0872,3
DR0214,PR0493,2
DR0214,PR1198,1
DR0214,PR0726,3
DR0214,PR0821,4
DR0214,PR0219,3
DR0214,PR0276,2
DR0214,PR1520,5
DR0214,PR0823,2
DR0214,PR1567,2
DR0214,PR1699,4
DR0214,PR0782,5
DR0214,PR1892,4
DR0214,PR1590,2
DR0215,PR0780,2
DR0215,PR1969,4
DR0215,PR0141,1
DR0215,PR0619,3
DR0215,PR0609,4
DR0215,PR1613,4
DR0215,PR0801,2
DR0215,PR1815,4
DR0215,PR0781,3
DR0215,PR0361,2
DR0215,PR1013,2
DR0215,PR0869,3
DR0215,PR0420,5
DR0215,PR1490,4
DR0215,PR0448,2
DR0215,PR0002,5
DR0216,PR0537,5
DR0216,PR0982,1
DR0216,PR0056,2
DR0216,PR1724,2
DR0216,PR0513,4
DR0216,PR0796,5
DR0216,PR0642,2
DR0216,PR0773,4
DR0216,PR1104,4
DR0216,PR1158,1
DR0216,PR0794,3
DR0216,PR1215,5
DR0216,PR1046,4
DR0216,PR1849,2
DR0216,PR0990,5
DR0216,PR1899,5
DR0216,PR0045,3
DR0216,PR0444,3
DR0216,PR1129,2
DR0216,PR1145,5
DR0216,PR1597,3
DR0217,PR1226,2
DR0218,PR0132,1
DR0218,PR0090,3
DR0218,PR1860,3
DR0218,PR0542,3
DR0218,PR0103,5
DR0218,PR0773,3
DR0218,PR1522,1
DR0218,PR1919,4
DR0218,PR1405,3
DR0218,PR0298,3
DR0218,PR1186,3
DR0218,PR0193,4
DR0218,PR0168,4
DR0218,PR1113,3
DR0218,PR0926,4
DR0218,PR0349,3
DR0218,PR0263,2
DR0218,PR1052,3
DR0218,PR0322,3
DR0218,PR0576,1
DR0218,PR0983,2
DR0218,PR0255,4
DR0218,PR1063,1
DR0218,PR0395,2
DR0219,PR0572,5
DR0219,PR1119,5
DR0219,PR1749,1
DR0219,PR0839,1
DR0219,PR1620,2
DR0219,PR0688,4
DR0219,PR0856,4
DR0219,PR0729,4
DR0219,PR1059,2
DR0219,PR1511,4
DR0219,PR0195,1
DR0219,PR1133,3
DR0219,PR1270,4
DR0219,PR1095,2
DR0219,PR1358,3
DR0219,PR0209,5
DR0220,PR1706,2
DR0220,PR0722,4
DR0220,PR0919,3
DR0220,PR1676,3
DR0221,PR0625,3
DR0221,PR1247,4
DR0221,PR0841,3
DR0221,PR0447,3
DR0221,PR1000,3
DR0221,PR1872,3
DR0221,PR1149,5
DR0221,PR1039,2
DR0221,PR0146,1
DR0221,PR0182,4
DR0221,PR1176,3
DR0221,PR1719,1
DR0221,PR1827,1
DR0221,PR0433,5
DR0222,PR0713,2
DR0223,PR1400,4
DR0224,PR0236,2
DR0224,PR0797,5
DR0225,PR0399,4
DR0225,PR0864,4
DR0225,PR1887,2
DR0225,PR0247,4
DR0225,PR1644,3
DR0225,PR1716,4
DR0225,PR0496,3
DR0225,PR0158,4
DR0225,PR0963,3
DR0225,PR1258,3
DR0225,PR1764,3
DR0225,PR1080,5
DR0225,PR0675,4
DR0225,PR0549,4
DR0225,PR1185,5
DR0225,PR0076,3
DR0225,PR1545,4
DR0225,PR1737,2
DR0225,PR0093,4
DR0225,PR0636,5
DR0226,PR0447,2
DR0226,PR1237,5
DR0226,PR1295,4
DR0227,PR1827,4
DR0227,PR0701,1
DR0227,PR0217,3
DR0227,PR0897,4
DR0228,PR0661,4
DR0228,PR1143,5
DR0228,PR1804,4
DR0228,PR1799,3
DR0228,PR0137,1
DR0228,PR1289,4
DR0228,PR1514,3
DR0228,PR1727,3
DR0228,PR1850,2
DR0228,PR1943,2
DR0228,PR1703,4
DR0228,PR0521,4
DR0228,PR1705,3
DR0228,PR1011,2
DR0228,PR1777,1
DR0228,PR0863,3
DR0228,PR1840,4
DR0228,PR0368,3
